04:22:17,27,30,1.0,15
04:22:51,3,26,1.0,9
04:23:25,28,39,3.0,10
05:00:00,43,31,28.0,30
05:00:34,62,31,29.0,12
05:01:08,20,30,22.0,9
05:01:42,56,10,19.0,9
05:02:17,2,43,18.0,11
05:02:51,35,32,16.0,22
05:03:25,12,7,13.0,12
05:03:59,45,46,11.0,31
05:04:34,62,44,12.0,4
05:05:08,58,27,10.0,11
05:05:42,36,20,10.0,35
05:06:17,41,41,11.0,5
05:06:51,19,48,12.0,7
05:07:25,30,25,13.0,4
05:07:59,5,15,9.0,7
05:08:34,32,11,9.0,4
05:09:08,36,9,5.0,16
05:09:42,61,38,7.0,6
05:10:17,47,36,8.0,11
05:10:51,46,49,5.0,17
05:11:25,10,3,7.0,5
05:11:59,65,13,6.0,4
05:12:34,1,28,3.0,15
05:13:08,20,41,2.0,17
05:13:42,18,26,2.0,5
05:14:17,25,35,4.0,8
05:14:51,55,18,4.0,16
05:15:25,58,37,4.0,11
05:15:59,40,38,4.0,17
05:16:34,67,39,3.0,17
05:17:08,10,43,1.0,15
05:17:42,31,4,4.0,17
05:18:17,53,26,3.0,17
05:18:51,52,42,1.0,7
05:19:25,66,19,1.0,13
05:19:59,58,1,3.0,8
05:20:34,57,29,2.0,11
05:21:08,36,20,1.0,7
05:21:42,1,34,4.0,16
05:22:17,6,34,2.0,17
05:22:51,42,31,4.0,14
05:23:25,51,35,2.0,16
06:00:00,54,36,33.0,4
06:00:34,66,3,27.0,4
06:01:08,31,42,24.0,11
06:01:42,61,39,20.0,9
06:02:17,24,20,16.0,7
06:02:51,24,2,24.0,8
06:03:25,36,27,14.0,4
06:03:59,27,22,14.0,14
06:04:34,69,38,14.0,4
06:05:08,45,23,11.0,10
06:05:42,15,44,10.0,9
06:06:17,62,3,12.0,13
06:06:51,31,8,12.0,11
06:07:25,19,46,12.0,7
06:07:59,39,2,9.0,31
06:08:34,44,3,8.0,15
06:09:08,17,1,6.0,12
06:09:42,29,19,9.0,17
06:10:17,65,2,9.0,32
06:10:51,40,6,8.0,16
06:11:25,3,30,9.0,19
06:11:59,34,4,6.0,5
06:12:34,3,37,2.0,17
06:13:08,30,49,2.0,11
06:13:42,17,36,3.0,8
06:14:17,14,33,1.0,9
06:14:51,6,37,4.0,10
06:15:25,25,42,3.0,16
06:15:59,37,22,1.0,14
06:16:34,23,40,3.0,35
06:17:08,47,22,3.0,14
06:17:42,53,29,1.0,10
06:18:17,33,37,2.0,12
06:18:51,35,49,3.0,13
06:19:25,33,1,3.0,11
06:19:59,20,46,2.0,9
06:20:34,52,23,1.0,14
06:21:08,18,34,3.0,16
06:21:42,12,10,4.0,12
06:22:17,53,17,2.0,14
06:22:51,61,23,3.0,12
06:23:25,14,33,1.0,14
07:00:00,20,13,25.0,17
07:00:34,19,11,27.0,17
07:01:08,7,24,20.0,11
07:01:42,39,17,19.0,4
07:02:17,25,3,21.0,6
07:02:51,63,45,17.0,24
07:03:25,45,9,10.0,4
07:03:59,58,7,10.0,8
07:04:34,27,25,13.0,9
07:05:08,57,46,14.0,20
07:05:42,53,1,13.0,11
07:06:17,24,40,14.0,10
07:06:51,2,26,14.0,33
07:07:25,51,10,14.0,8
07:07:59,64,24,9.0,4
07:08:34,50,6,9.0,7
07:09:08,19,39,6.0,10
07:09:42,8,44,5.0,27
07:10:17,10,49,5.0,4
07:10:51,49,11,6.0,5
07:11:25,27,28,7.0,13
07:11:59,65,6,9.0,5
07:12:34,10,45,2.0,12
07:13:08,39,13,3.0,16
07:13:42,10,24,2.0,8
07:14:17,47,18,4.0,6
07:14:51,5,31,2.0,16
07:15:25,12,30,1.0,8
07:15:59,43,43,1.0,16
07:16:34,12,33,4.0,14
07:17:08,65,38,2.0,12
07:17:42,9,7,4.0,6
07:18:17,69,23,3.0,13
07:18:51,65,43,3.0,12
07:19:25,3,21,3.0,17
07:19:59,9,21,1.0,7
07:20:34,31,11,3.0,17
07:21:08,62,22,3.0,7
07:21:42,9,36,4.0,17
07:22:17,33,32,2.0,13
07:22:51,5,35,4.0,15
07:23:25,19,32,1.0,17
08:00:00,27,25,33.0,4
08:00:34,26,36,25.0,8
08:01:08,40,11,24.0,21
08:01:42,59,35,21.0,4
08:02:17,62,19,21.0,20
08:02:51,57,12,24.0,4
08:03:25,45,14,13.0,4
08:03:59,36,38,12.0,21
08:04:34,6,31,11.0,16
08:05:08,17,15,14.0,16
08:05:42,27,33,10.0,28
08:06:17,35,31,13.0,6
08:06:51,16,7,11.0,14
08:07:25,3,7,11.0,17
08:07:59,52,49,6.0,13
08:08:34,18,18,7.0,7
08:09:08,42,48,5.0,10
08:09:42,64,44,7.0,10
08:10:17,47,36,6.0,14
08:10:51,47,9,7.0,12
08:11:25,45,3,7.0,12
08:11:59,64,11,5.0,13
08:12:34,20,45,4.0,14
08:13:08,32,48,1.0,15
08:13:42,29,7,4.0,12
08:14:17,48,22,4.0,6
08:14:51,4,4,2.0,6
08:15:25,12,12,4.0,13
08:15:59,23,38,3.0,10
08:16:34,65,36,3.0,11
08:17:08,31,18,2.0,9
08:17:42,1,36,1.0,12
08:18:17,59,15,1.0,13
08:18:51,8,1,2.0,13
08:19:25,46,32,4.0,12
08:19:59,62,28,2.0,9
08:20:34,43,42,1.0,5
08:21:08,39,30,1.0,11
08:21:42,68,45,1.0,7
08:22:17,15,29,3.0,7
08:22:51,55,14,4.0,9
08:23:25,24,38,3.0,5
09:00:00,57,46,34.0,16
09:00:34,52,38,27.0,21
09:01:08,13,8,21.0,33
09:01:42,53,22,20.0,6
09:02:17,47,49,24.0,13
09:02:51,8,20,16.0,8
09:03:25,63,49,14.0,18
09:03:59,23,49,14.0,9
09:04:34,57,20,10.0,15
09:05:08,56,39,11.0,31
09:05:42,32,28,11.0,8
09:06:17,21,19,12.0,4
09:06:51,9,3,11.0,11
09:07:25,64,27,10.0,10
09:07:59,28,1,5.0,10
09:08:34,19,4,9.0,7
09:09:08,12,35,7.0,12
09:09:42,35,21,7.0,6
09:10:17,65,38,5.0,14
09:10:51,24,9,9.0,4
09:11:25,26,27,5.0,13
09:11:59,63,14,9.0,7
09:12:34,38,14,1.0,16
09:13:08,25,6,2.0,4
09:13:42,10,27,3.0,12
09:14:17,53,30,2.0,4
09:14:51,47,43,1.0,4
09:15:25,39,18,4.0,9
09:15:59,6,9,1.0,7
09:16:34,40,46,3.0,4
09:17:08,33,12,3.0,9
09:17:42,53,37,1.0,9
09:18:17,39,11,3.0,7
09:18:51,7,16,3.0,12
09:19:25,55,34,3.0,16
09:19:59,55,36,3.0,6
09:20:34,16,16,4.0,13
09:21:08,23,15,2.0,14
09:21:42,39,32,3.0,15
09:22:17,36,17,2.0,12
09:22:51,36,19,3.0,13
09:23:25,68,26,1.0,15
10:00:00,46,47,31.0,27
10:00:34,65,45,33.0,29
10:01:08,17,46,24.0,4
10:01:42,15,20,18.0,6
10:02:17,16,5,16.0,14
10:02:51,24,16,22.0,15
10:03:25,66,7,12.0,25
10:03:59,29,10,11.0,4
10:04:34,9,42,13.0,25
10:05:08,2,3,10.0,4
10:05:42,3,20,13.0,13
10:06:17,39,32,12.0,18
10:06:51,24,42,13.0,30
10:07:25,49,22,14.0,4
10:07:59,47,12,6.0,11
10:08:34,28,23,9.0,17
10:09:08,3,32,6.0,10
10:09:42,49,11,7.0,15
10:10:17,47,18,7.0,8
10:10:51,37,31,9.0,10
10:11:25,1,38,6.0,9
10:11:59,6,10,5.0,12
10:12:34,15,46,1.0,15
10:13:08,59,9,2.0,5
10:13:42,44,41,2.0,14
10:14:17,64,20,3.0,17
10:14:51,58,34,2.0,9
10:15:25,31,2,2.0,17
10:15:59,45,36,4.0,9
10:16:34,58,44,3.0,13
10:17:08,67,42,1.0,14
10:17:42,10,6,4.0,14
10:18:17,4,4,3.0,17
10:18:51,24,35,1.0,13
10:19:25,68,3,2.0,8
10:19:59,45,36,2.0,6
10:20:34,16,5,2.0,15
10:21:08,57,22,1.0,11
10:21:42,7,41,3.0,10
10:22:17,22,23,1.0,7
10:22:51,30,33,2.0,5
10:23:25,62,24,3.0,5
11:00:00,7,33,27.0,15
11:00:34,22,16,26.0,5
11:01:08,51,25,17.0,12
11:01:42,7,32,19.0,15
11:02:17,10,12,15.0,13
11:02:51,58,47,15.0,4
11:03:25,57,13,13.0,29
11:03:59,59,24,14.0,4
11:04:34,60,45,13.0,16
11:05:08,38,7,13.0,9
11:05:42,24,11,11.0,21
11:06:17,68,14,11.0,32
11:06:51,64,40,13.0,31
11:07:25,22,29,13.0,16
11:07:59,10,4,5.0,4
11:08:34,42,40,6.0,9
11:09:08,64,36,9.0,4
11:09:42,66,13,9.0,4
11:10:17,61,30,5.0,10
11:10:51,35,47,6.0,12
11:11:25,7,5,6.0,16
11:11:59,37,4,7.0,8
11:12:34,15,33,3.0,9
11:13:08,18,27,1.0,9
11:13:42,23,18,4.0,16
11:14:17,13,20,4.0,5
11:14:51,4,42,4.0,11
11:15:25,45,49,4.0,10
11:15:59,50,8,3.0,6
11:16:34,64,45,4.0,17
11:17:08,62,15,1.0,12
11:17:42,19,40,4.0,12
11:18:17,6,2,2.0,12
11:18:51,60,1,1.0,17
11:19:25,48,18,4.0,13
11:19:59,1,31,2.0,16
11:20:34,10,16,1.0,15
11:21:08,12,21,4.0,8
11:21:42,12,42,3.0,5
11:22:17,58,36,4.0,10
11:22:51,60,46,1.0,11
11:23:25,25,1,2.0,11
12:00:00,8,34,29.0,24
12:00:22,13,36,31.0,10
12:00:45,29,40,32.0,30
12:01:08,34,3,17.0,15
12:01:31,61,24,18.0,18
12:01:54,45,34,23.0,23
12:02:17,7,48,17.0,25
12:02:39,33,16,17.0,4
12:03:02,30,22,20.0,8
12:03:25,2,45,11.0,6
12:03:48,52,10,13.0,27
12:04:11,12,14,11.0,7
12:04:34,43,15,14.0,4
12:04:57,53,16,14.0,4
12:05:19,34,25,14.0,12
12:05:42,68,49,10.0,4
12:06:05,45,21,10.0,4
12:06:28,46,44,14.0,17
12:06:51,50,31,10.0,4
12:07:14,32,3,11.0,17
12:07:37,3,2,10.0,13
12:07:59,47,37,6.0,8
12:08:22,20,16,6.0,5
12:08:45,49,24,8.0,15
12:09:08,16,23,7.0,8
12:09:31,28,22,8.0,13
12:09:54,34,39,6.0,16
12:10:16,40,13,6.0,15
12:10:39,17,26,7.0,6
12:11:02,20,15,6.0,9
12:11:25,60,13,5.0,12
12:11:48,51,5,9.0,9
12:12:11,65,17,6.0,14
12:12:34,67,31,2.0,13
12:12:56,12,21,1.0,13
12:13:19,20,13,4.0,11
12:13:42,6,2,3.0,6
12:14:05,63,41,1.0,17
12:14:28,5,29,2.0,16
12:14:51,38,47,1.0,13
12:15:14,40,41,4.0,5
12:15:36,16,28,1.0,15
12:15:59,23,26,1.0,16
12:16:22,41,17,3.0,9
12:16:45,16,3,1.0,17
12:17:08,20,3,1.0,7
12:17:31,52,42,2.0,15
12:17:53,18,15,4.0,13
12:18:16,39,3,2.0,7
12:18:39,19,38,2.0,9
12:19:02,59,30,2.0,14
12:19:25,60,25,2.0,5
12:19:48,57,47,3.0,15
12:20:11,36,8,1.0,10
12:20:33,64,33,1.0,12
12:20:56,22,8,1.0,12
12:21:19,37,19,2.0,9
12:21:42,1,5,1.0,11
12:22:05,42,44,1.0,7
12:22:28,38,17,4.0,17
12:22:51,9,34,1.0,7
12:23:13,59,38,3.0,11
12:23:36,49,11,3.0,10
13:00:00,60,11,28.0,5
13:00:22,24,13,33.0,10
13:00:45,21,41,34.0,16
13:01:08,40,44,20.0,19
13:01:31,39,19,24.0,4
13:01:54,23,17,15.0,17
13:02:17,11,8,21.0,9
13:02:39,68,9,15.0,12
13:03:02,24,36,23.0,5
13:03:25,26,37,14.0,12
13:03:48,51,8,11.0,4
13:04:11,35,41,14.0,14
13:04:34,7,23,11.0,34
13:04:57,67,47,11.0,4
13:05:19,44,42,10.0,5
13:05:42,62,21,12.0,9
13:06:05,30,22,12.0,16
13:06:28,57,9,12.0,11
13:06:51,69,29,11.0,34
13:07:14,10,32,10.0,29
13:07:37,3,48,12.0,4
13:07:59,65,4,9.0,10
13:08:22,50,23,8.0,4
13:08:45,48,1,9.0,4
13:09:08,40,6,5.0,20
13:09:31,1,38,9.0,12
13:09:54,40,8,7.0,11
13:10:16,61,3,8.0,7
13:10:39,40,25,9.0,12
13:11:02,58,8,8.0,16
13:11:25,25,10,5.0,27
13:11:48,41,30,6.0,12
13:12:11,58,41,9.0,17
13:12:34,18,17,2.0,16
13:12:56,15,13,4.0,15
13:13:19,2,40,2.0,15
13:13:42,60,34,2.0,13
13:14:05,31,34,1.0,9
13:14:28,23,41,2.0,6
13:14:51,64,46,1.0,9
13:15:14,10,28,2.0,17
13:15:36,64,21,1.0,15
13:15:59,28,27,2.0,16
13:16:22,18,10,3.0,9
13:16:45,67,14,1.0,5
13:17:08,64,6,4.0,5
13:17:31,5,11,1.0,8
13:17:53,63,36,4.0,12
13:18:16,62,29,4.0,14
13:18:39,16,9,4.0,9
13:19:02,41,48,2.0,14
13:19:25,63,2,4.0,7
13:19:48,10,29,3.0,10
13:20:11,35,15,4.0,12
13:20:33,2,29,4.0,7
13:20:56,59,1,2.0,15
13:21:19,26,45,3.0,9
13:21:42,30,22,4.0,16
13:22:05,62,34,2.0,10
13:22:28,43,26,4.0,7
13:22:51,48,23,4.0,13
13:23:13,18,29,1.0,8
13:23:36,17,19,2.0,5
14:00:00,58,29,26.0,11
14:00:22,64,10,31.0,10
14:00:45,40,41,29.0,9
14:01:08,16,10,19.0,6
14:01:31,69,12,17.0,14
14:01:54,12,48,17.0,4
14:02:17,28,12,21.0,26
14:02:39,19,28,15.0,31
14:03:02,53,32,16.0,20
14:03:25,21,26,10.0,34
14:03:48,62,33,10.0,9
14:04:11,49,35,12.0,4
14:04:34,3,43,14.0,6
14:04:57,65,39,14.0,14
14:05:19,36,5,12.0,18
14:05:42,59,48,11.0,4
14:06:05,62,35,13.0,17
14:06:28,34,9,13.0,8
14:06:51,48,28,14.0,9
14:07:14,57,4,13.0,14
14:07:37,56,7,11.0,32
14:07:59,36,43,5.0,26
14:08:22,54,29,6.0,8
14:08:45,41,13,7.0,7
14:09:08,54,18,7.0,14
14:09:31,11,32,7.0,10
14:09:54,44,32,8.0,4
14:10:16,27,8,9.0,7
14:10:39,7,45,5.0,5
14:11:02,55,20,8.0,6
14:11:25,50,6,9.0,17
14:11:48,32,30,8.0,16
14:12:11,14,20,5.0,5
14:12:34,3,4,3.0,15
14:12:56,4,10,2.0,8
14:13:19,10,32,3.0,16
14:13:42,36,34,3.0,10
14:14:05,52,32,2.0,7
14:14:28,63,15,4.0,9
14:14:51,9,13,2.0,4
14:15:14,36,7,3.0,15
14:15:36,13,43,3.0,4
14:15:59,50,17,2.0,11
14:16:22,62,19,3.0,13
14:16:45,60,39,3.0,15
14:17:08,22,2,2.0,12
14:17:31,58,19,1.0,9
14:17:53,64,48,2.0,17
14:18:16,69,29,3.0,13
14:18:39,50,27,2.0,8
14:19:02,49,40,2.0,14
14:19:25,25,36,4.0,17
14:19:48,15,40,3.0,12
14:20:11,58,16,2.0,7
14:20:33,53,46,3.0,14
14:20:56,21,25,1.0,17
14:21:19,6,49,1.0,11
14:21:42,51,16,2.0,12
14:22:05,42,33,4.0,6
14:22:28,21,30,3.0,15
14:22:51,67,46,1.0,14
14:23:13,50,37,4.0,16
14:23:36,50,1,4.0,15
15:00:00,47,31,28.0,14
15:00:22,12,27,27.0,10
15:00:45,49,12,31.0,4
15:01:08,61,34,24.0,4
15:01:31,42,49,15.0,4
15:01:54,27,4,17.0,4
15:02:17,55,27,23.0,6
15:02:39,3,44,16.0,4
15:03:02,56,38,22.0,10
15:03:25,54,10,13.0,12
15:03:48,48,23,13.0,13
15:04:11,1,20,14.0,12
15:04:34,58,4,12.0,4
15:04:57,16,19,11.0,5
15:05:19,22,34,14.0,13
15:05:42,55,30,13.0,21
15:06:05,61,14,13.0,4
15:06:28,37,10,14.0,5
15:06:51,1,29,10.0,13
15:07:14,21,34,13.0,9
15:07:37,17,42,14.0,9
15:07:59,13,10,7.0,6
15:08:22,60,13,8.0,13
15:08:45,59,22,7.0,18
15:09:08,59,23,8.0,6
15:09:31,53,46,6.0,27
15:09:54,61,4,6.0,31
15:10:16,38,33,5.0,10
15:10:39,27,12,8.0,16
15:11:02,13,37,6.0,7
15:11:25,4,23,9.0,15
15:11:48,65,19,6.0,24
15:12:11,54,4,8.0,15
15:12:34,53,31,2.0,9
15:12:56,43,7,4.0,8
15:13:19,62,2,2.0,10
15:13:42,33,33,3.0,7
15:14:05,3,39,1.0,23
15:14:28,44,20,3.0,14
15:14:51,63,47,3.0,16
15:15:14,23,42,1.0,8
15:15:36,8,3,2.0,7
15:15:59,64,35,3.0,7
15:16:22,9,34,1.0,15
15:16:45,7,40,4.0,12
15:17:08,36,25,4.0,6
15:17:31,13,25,3.0,15
15:17:53,31,39,3.0,14
15:18:16,8,18,2.0,17
15:18:39,47,25,2.0,5
15:19:02,31,14,4.0,7
15:19:25,52,14,2.0,12
15:19:48,19,20,2.0,16
15:20:11,9,34,1.0,10
15:20:33,45,27,4.0,17
15:20:56,6,31,1.0,17
15:21:19,55,46,4.0,17
15:21:42,9,48,4.0,10
15:22:05,65,18,2.0,5
15:22:28,58,20,2.0,17
15:22:51,25,25,2.0,13
15:23:13,12,25,1.0,15
15:23:36,9,6,1.0,11
16:00:00,23,2,34.0,10
16:00:22,5,14,28.0,6
16:00:45,16,10,29.0,13
16:01:08,63,5,22.0,19
16:01:31,49,15,17.0,4
16:01:54,1,20,21.0,23
16:02:17,51,5,24.0,4
16:02:39,26,45,23.0,4
16:03:02,56,45,18.0,15
16:03:25,16,10,11.0,12
16:03:48,3,9,10.0,13
16:04:11,16,9,10.0,20
16:04:34,28,27,12.0,12
16:04:57,68,26,14.0,25
16:05:19,34,42,11.0,4
16:05:42,60,29,14.0,4
16:06:05,49,39,14.0,14
16:06:28,44,30,13.0,30
16:06:51,58,45,14.0,4
16:07:14,57,12,13.0,28
16:07:37,7,22,14.0,31
16:07:59,14,19,7.0,11
16:08:22,53,44,6.0,6
16:08:45,11,41,9.0,13
16:09:08,50,42,7.0,5
16:09:31,23,10,6.0,8
16:09:54,18,43,9.0,6
16:10:16,35,27,7.0,6
16:10:39,40,35,5.0,12
16:11:02,6,15,7.0,8
16:11:25,51,31,5.0,11
16:11:48,37,20,9.0,7
16:12:11,39,16,7.0,5
16:12:34,58,30,1.0,14
16:12:56,29,36,3.0,16
16:13:19,66,22,3.0,14
16:13:42,30,31,1.0,6
16:14:05,11,36,2.0,13
16:14:28,10,1,3.0,17
16:14:51,45,31,4.0,9
16:15:14,24,20,4.0,9
16:15:36,45,39,4.0,11
16:15:59,49,48,2.0,6
16:16:22,53,1,4.0,13
16:16:45,1,1,3.0,14
16:17:08,15,9,3.0,10
16:17:31,43,10,2.0,8
16:17:53,55,21,4.0,12
16:18:16,42,44,4.0,8
16:18:39,47,30,3.0,5
16:19:02,50,17,2.0,11
16:19:25,50,16,1.0,8
16:19:48,33,21,2.0,16
16:20:11,30,36,3.0,15
16:20:33,30,11,2.0,14
16:20:56,3,15,3.0,10
16:21:19,61,38,4.0,8
16:21:42,45,28,2.0,12
16:22:05,45,47,3.0,16
16:22:28,53,3,4.0,17
16:22:51,67,9,3.0,15
16:23:13,64,33,2.0,15
16:23:36,20,8,3.0,12
17:00:00,65,2,30.0,12
17:00:22,28,39,25.0,33
17:00:45,56,11,25.0,4
17:01:08,44,21,24.0,11
17:01:31,11,20,17.0,14
17:01:54,43,19,23.0,4
17:02:17,30,35,20.0,4
17:02:39,33,11,17.0,4
17:03:02,31,20,15.0,8
17:03:25,53,2,14.0,26
17:03:48,10,2,10.0,4
17:04:11,1,14,12.0,28
17:04:34,1,47,14.0,31
17:04:57,48,27,11.0,25
17:05:19,49,37,14.0,28
17:05:42,1,49,14.0,17
17:06:05,66,17,13.0,4
17:06:28,64,5,12.0,14
17:06:51,67,45,11.0,4
17:07:14,31,42,10.0,6
17:07:37,58,45,10.0,12
17:07:59,26,10,6.0,7
17:08:22,21,32,7.0,11
17:08:45,27,32,5.0,10
17:09:08,5,8,7.0,13
17:09:31,32,25,8.0,6
17:09:54,43,10,8.0,7
17:10:16,35,32,6.0,15
17:10:39,47,39,5.0,15
17:11:02,38,27,8.0,5
17:11:25,38,26,7.0,11
17:11:48,66,38,6.0,5
17:12:11,11,40,7.0,13
17:12:34,18,22,2.0,12
17:12:56,54,23,2.0,8
17:13:19,18,49,2.0,16
17:13:42,1,28,1.0,15
17:14:05,59,34,1.0,9
17:14:28,64,17,1.0,6
17:14:51,60,31,3.0,16
17:15:14,66,8,4.0,6
17:15:36,20,42,2.0,13
17:15:59,30,15,2.0,12
17:16:22,44,5,4.0,11
17:16:45,41,45,2.0,7
17:17:08,58,27,3.0,17
17:17:31,59,49,2.0,5
17:17:53,28,19,1.0,16
17:18:16,56,2,4.0,15
17:18:39,2,43,1.0,16
17:19:02,48,17,4.0,12
17:19:25,48,36,2.0,17
17:19:48,11,34,1.0,13
17:20:11,52,18,1.0,5
17:20:33,54,22,3.0,8
17:20:56,2,27,2.0,7
17:21:19,4,29,2.0,7
17:21:42,50,49,2.0,16
17:22:05,3,23,3.0,13
17:22:28,39,12,3.0,14
17:22:51,14,25,4.0,6
17:23:13,34,27,3.0,8
17:23:36,49,25,2.0,7
18:00:00,37,34,33.0,12
18:00:22,24,49,26.0,33
18:00:45,37,41,30.0,4
18:01:08,51,6,18.0,17
18:01:31,9,47,15.0,9
18:01:54,28,36,19.0,6
18:02:17,14,14,24.0,4
18:02:39,48,27,24.0,28
18:03:02,13,49,21.0,4
18:03:25,36,47,11.0,9
18:03:48,68,29,10.0,4
18:04:11,30,17,11.0,14
18:04:34,20,4,12.0,9
18:04:57,30,40,14.0,8
18:05:19,24,18,12.0,29
18:05:42,15,39,14.0,4
18:06:05,18,25,10.0,31
18:06:28,14,19,12.0,6
18:06:51,16,2,10.0,4
18:07:14,62,31,10.0,4
18:07:37,7,19,11.0,10
18:07:59,11,9,6.0,34
18:08:22,30,37,9.0,5
18:08:45,15,33,7.0,7
18:09:08,13,45,9.0,11
18:09:31,6,1,7.0,15
18:09:54,9,26,5.0,17
18:10:16,1,26,5.0,31
18:10:39,65,46,5.0,16
18:11:02,4,19,7.0,15
18:11:25,19,34,7.0,12
18:11:48,67,13,6.0,5
18:12:11,2,22,9.0,8
18:12:34,48,35,1.0,16
18:12:56,44,13,2.0,11
