26:04:34,35,30,11.0,6
26:05:42,68,48,12.0,15
26:06:51,23,14,10.0,4
26:07:59,9,31,5.0,18
26:09:08,48,38,5.0,11
26:10:17,28,8,9.0,11
26:11:25,11,23,9.0,4
26:12:34,48,42,2.0,12
26:13:42,23,7,4.0,16
26:14:51,20,44,1.0,10
26:15:59,65,46,4.0,14
26:17:08,23,36,2.0,8
26:18:17,14,2,1.0,15
26:19:25,43,17,2.0,6
26:20:34,29,2,3.0,16
26:21:42,20,27,1.0,8
26:22:51,12,28,1.0,12
27:00:00,59,30,31.0,10
27:00:34,57,19,27.0,9
27:01:08,14,43,15.0,8
27:01:42,67,36,15.0,4
27:02:17,47,22,20.0,4
27:02:51,37,26,24.0,34
27:03:25,22,21,12.0,35
27:03:59,60,12,13.0,33
27:04:34,42,25,11.0,4
27:05:08,21,48,10.0,25
27:05:42,26,19,13.0,15
27:06:17,44,17,14.0,4
27:06:51,35,22,13.0,10
27:07:25,21,31,14.0,12
27:07:59,61,48,9.0,7
27:08:34,4,24,7.0,4
27:09:08,58,19,5.0,9
27:09:42,25,24,9.0,8
27:10:17,7,20,8.0,6
27:10:51,50,44,6.0,6
27:11:25,62,23,6.0,6
27:11:59,11,7,9.0,17
27:12:34,25,41,3.0,15
27:13:08,32,35,1.0,15
27:13:42,42,35,3.0,9
27:14:17,24,16,3.0,6
27:14:51,25,28,2.0,10
27:15:25,54,31,3.0,14
27:15:59,35,17,4.0,17
27:16:34,53,33,2.0,16
27:17:08,64,10,1.0,12
27:17:42,29,34,4.0,5
27:18:17,25,22,3.0,11
27:18:51,40,33,1.0,10
27:19:25,20,8,3.0,12
27:19:59,60,20,2.0,14
27:20:34,21,43,1.0,16
27:21:08,63,12,4.0,14
27:21:42,14,47,1.0,14
27:22:17,32,5,3.0,14
27:22:51,63,22,2.0,13
27:23:25,6,46,4.0,14
28:00:00,2,28,29.0,8
28:00:34,55,29,31.0,4
28:01:08,16,37,20.0,4
28:01:42,59,2,23.0,33
28:02:17,5,9,16.0,10
28:02:51,14,12,21.0,4
28:03:25,38,13,11.0,13
28:03:59,22,44,14.0,29
28:04:34,52,15,10.0,4
28:05:08,32,44,10.0,21
28:05:42,5,13,10.0,34
28:06:17,44,14,11.0,32
28:06:51,46,8,13.0,8
28:07:25,36,35,13.0,5
28:07:59,27,27,5.0,12
28:08:34,24,41,6.0,5
28:09:08,28,11,9.0,12
28:09:42,3,17,8.0,7
28:10:17,29,43,5.0,8
28:10:51,28,1,6.0,9
28:11:25,24,35,8.0,8
28:11:59,48,7,9.0,5
28:12:34,1,1,2.0,5
28:13:08,69,27,4.0,16
28:13:42,19,45,3.0,9
28:14:17,38,37,2.0,12
28:14:51,9,8,2.0,15
28:15:25,55,19,1.0,15
28:15:59,22,48,4.0,14
28:16:34,51,19,2.0,14
28:17:08,69,31,1.0,15
28:17:42,4,15,1.0,14
28:18:17,22,48,4.0,10
28:18:51,36,27,1.0,17
28:19:25,62,20,4.0,12
28:19:59,35,7,4.0,14
28:20:34,3,34,2.0,14
28:21:08,41,1,2.0,17
28:21:42,59,40,2.0,7
28:22:17,49,33,1.0,7
28:22:51,18,3,1.0,15
28:23:25,5,20,4.0,7
29:00:00,6,44,32.0,6
29:00:34,11,29,30.0,4
29:01:08,18,18,19.0,4
29:01:42,60,31,16.0,12
29:02:17,39,15,19.0,4
29:02:51,50,12,17.0,6
29:03:25,30,29,11.0,12
29:03:59,67,20,11.0,12
29:04:34,33,39,10.0,13
29:05:08,19,46,10.0,4
29:05:42,38,29,13.0,14
29:06:17,14,8,12.0,11
29:06:51,24,33,12.0,6
29:07:25,68,27,14.0,12
29:07:59,49,39,8.0,11
29:08:34,44,16,6.0,21
29:09:08,27,3,5.0,9
29:09:42,67,42,5.0,33
29:10:17,21,32,5.0,14
29:10:51,53,16,5.0,16
29:11:25,4,20,5.0,17
29:11:59,21,45,5.0,12
29:12:34,50,2,4.0,15
29:13:08,17,28,1.0,23
29:13:42,61,46,3.0,16
29:14:17,12,2,2.0,5
29:14:51,21,48,3.0,34
29:15:25,40,42,3.0,13
29:15:59,31,36,1.0,17
29:16:34,32,47,1.0,16
29:17:08,65,1,1.0,14
29:17:42,49,22,2.0,11
29:18:17,46,46,2.0,10
29:18:51,62,47,1.0,7
29:19:25,3,13,1.0,6
29:19:59,27,47,2.0,5
29:20:34,67,26,3.0,6
29:21:08,13,48,4.0,9
29:21:42,2,5,3.0,6
29:22:17,1,28,2.0,7
29:22:51,3,11,4.0,6
29:23:25,8,11,1.0,7
30:00:00,67,12,32.0,17
30:00:34,5,7,33.0,4
30:01:08,11,41,23.0,28
30:01:42,49,26,21.0,13
30:02:17,18,7,16.0,4
30:02:51,46,12,24.0,25
30:03:25,30,40,14.0,4
30:03:59,34,6,10.0,31
30:04:34,15,33,13.0,16
30:05:08,61,1,11.0,10
30:05:42,68,13,12.0,4
30:06:17,9,31,13.0,16
30:06:51,18,24,13.0,15
30:07:25,68,41,13.0,16
30:07:59,61,30,8.0,7
30:08:34,50,28,6.0,21
30:09:08,38,47,8.0,16
30:09:42,63,18,9.0,17
30:10:17,10,25,6.0,10
30:10:51,50,1,7.0,11
30:11:25,46,19,8.0,15
30:11:59,40,23,9.0,16
30:12:34,8,19,2.0,15
30:13:08,42,37,4.0,16
30:13:42,36,13,4.0,14
30:14:17,59,10,3.0,8
30:14:51,27,30,3.0,15
30:15:25,4,25,1.0,16
30:15:59,8,21,3.0,7
30:16:34,28,11,2.0,17
30:17:08,13,2,3.0,6
30:17:42,4,19,4.0,10
30:18:17,8,10,3.0,7
30:18:51,8,26,3.0,14
30:19:25,53,15,3.0,10
30:19:59,69,36,2.0,9
30:20:34,15,44,2.0,9
30:21:08,53,25,3.0,11
30:21:42,39,20,2.0,9
30:22:17,44,45,1.0,9
30:22:51,35,28,2.0,5
30:23:25,57,14,1.0,11
